objectid,ccdd,ccpp,ccdi,ubigeo,nombdist,fuente,periodo,ccdd_c,ccpp_c,ccdi_c,fec_reg
620,06,05,05,060505,SAN BENITO,V Censo Nacional Economico,1,060,01,00,2022-07-22T01:39:29Z
603,06,04,07,060407,COCHABAMBA,V Censo Nacional Economico,1,060,02,00,2022-07-22T01:39:29Z
605,06,04,09,060409,HUAMBOS,V Censo Nacional Economico,1,060,02,00,2022-07-22T01:39:29Z
606,06,04,10,060410,LAJAS,V Censo Nacional Economico,1,060,02,00,2022-07-22T01:39:29Z
607,06,04,11,060411,LLAMA,V Censo Nacional Economico,1,060,02,00,2022-07-22T01:39:29Z
608,06,04,12,060412,MIRACOSTA,V Censo Nacional Economico,1,060,02,00,2022-07-22T01:39:29Z
610,06,04,14,060414,PION,V Censo Nacional Economico,1,060,02,00,2022-07-22T01:39:29Z
623,06,05,08,060508,YONAN,V Censo Nacional Economico,1,060,01,00,2022-07-22T01:39:29Z
624,06,06,01,060601,CUTERVO,V Censo Nacional Economico,1,060,02,00,2022-07-22T01:39:29Z
625,06,06,02,060602,CALLAYUC,V Censo Nacional Economico,1,060,02,00,2022-07-22T01:39:29Z
626,06,06,03,060603,CHOROS,V Censo Nacional Economico,1,060,02,00,2022-07-22T01:39:29Z
629,06,06,06,060606,PIMPINGOS,V Censo Nacional Economico,1,060,02,00,2022-07-22T01:39:29Z
630,06,06,07,060607,QUEROCOTILLO,V Censo Nacional Economico,1,060,02,00,2022-07-22T01:39:29Z
631,06,06,08,060608,SAN ANDRES DE CUTERVO,V Censo Nacional Economico,1,060,02,00,2022-07-22T01:39:29Z
634,06,06,11,060611,SANTA CRUZ,V Censo Nacional Economico,1,060,02,00,2022-07-22T01:39:29Z
636,06,06,13,060613,SANTO TOMAS,V Censo Nacional Economico,1,060,02,00,2022-07-22T01:39:29Z
637,06,06,14,060614,SOCOTA,V Censo Nacional Economico,1,060,02,00,2022-07-22T01:39:29Z
638,06,06,15,060615,TORIBIO CASANOVA,V Censo Nacional Economico,1,060,02,00,2022-07-22T01:39:29Z
639,06,07,01,060701,BAMBAMARCA,V Censo Nacional Economico,1,060,01,00,2022-07-22T01:39:29Z
648,06,08,07,060807,POMAHUACA,V Censo Nacional Economico,1,060,02,00,2022-07-22T01:39:29Z
649,06,08,08,060808,PUCARA,V Censo Nacional Economico,1,060,02,00,2022-07-22T01:39:29Z
650,06,08,09,060809,SALLIQUE,V Censo Nacional Economico,1,060,02,00,2022-07-22T01:39:29Z
651,06,08,10,060810,SAN FELIPE,V Censo Nacional Economico,1,060,02,00,2022-07-22T01:39:29Z
652,06,08,11,060811,SAN JOSE DEL ALTO,V Censo Nacional Economico,1,060,02,00,2022-07-22T01:39:29Z
653,06,08,12,060812,SANTA ROSA,V Censo Nacional Economico,1,060,02,00,2022-07-22T01:39:29Z
654,06,09,01,060901,SAN IGNACIO,V Censo Nacional Economico,1,060,02,00,2022-07-22T01:39:29Z
655,06,09,02,060902,CHIRINOS,V Censo Nacional Economico,1,060,02,00,2022-07-22T01:39:29Z
656,06,09,03,060903,HUARANGO,V Censo Nacional Economico,1,060,02,00,2022-07-22T01:39:29Z
657,06,09,04,060904,LA COIPA,V Censo Nacional Economico,1,060,02,00,2022-07-22T01:39:29Z
658,06,09,05,060905,NAMBALLE,V Censo Nacional Economico,1,060,02,00,2022-07-22T01:39:29Z
659,06,09,06,060906,SAN JOSE DE LOURDES,V Censo Nacional Economico,1,060,02,00,2022-07-22T01:39:29Z
704,08,01,02,080102,CCORCA,V Censo Nacional Economico,1,080,01,00,2022-07-22T01:39:29Z
667,06,10,07,061007,JOSE SABOGAL,V Censo Nacional Economico,1,060,01,00,2022-07-22T01:39:29Z
670,06,11,03,061103,CALQUIS,V Censo Nacional Economico,1,060,01,00,2022-07-22T01:39:29Z
674,06,11,07,061107,LLAPA,V Censo Nacional Economico,1,060,01,00,2022-07-22T01:39:29Z
677,06,11,10,061110,SAN GREGORIO,V Censo Nacional Economico,1,060,01,00,2022-07-22T01:39:29Z
678,06,11,11,061111,SAN SILVESTRE DE COCHAN,V Censo Nacional Economico,1,060,01,00,2022-07-22T01:39:29Z
1815,22,09,05,220905,CHIPURANA,V Censo Nacional Economico,1,22B,01,00,2022-07-22T01:39:29Z
680,06,11,13,061113,UNION AGUA BLANCA,V Censo Nacional Economico,1,060,01,00,2022-07-22T01:39:29Z
684,06,12,04,061204,TUMBADEN,V Censo Nacional Economico,1,060,01,00,2022-07-22T01:39:29Z
685,06,13,01,061301,SANTA CRUZ,V Censo Nacional Economico,1,060,02,00,2022-07-22T01:39:29Z
687,06,13,03,061303,CATACHE,V Censo Nacional Economico,1,060,02,00,2022-07-22T01:39:29Z
688,06,13,04,061304,CHANCAYBAÑOS,V Censo Nacional Economico,1,060,02,00,2022-07-22T01:39:29Z
689,06,13,05,061305,LA ESPERANZA,V Censo Nacional Economico,1,060,02,00,2022-07-22T01:39:29Z
691,06,13,07,061307,PULAN,V Censo Nacional Economico,1,060,02,00,2022-07-22T01:39:29Z
693,06,13,09,061309,SEXI,V Censo Nacional Economico,1,060,02,00,2022-07-22T01:39:29Z
716,08,02,06,080206,RONDOCAN,V Censo Nacional Economico,1,080,01,00,2022-07-22T01:39:29Z
717,08,02,07,080207,SANGARARA,V Censo Nacional Economico,1,080,01,00,2022-07-22T01:39:29Z
718,08,03,01,080301,ANTA,V Censo Nacional Economico,1,080,06,00,2022-07-22T01:39:29Z
701,07,01,06,070106,VENTANILLA,V Censo Nacional Economico,1,070,01,00,2022-07-22T01:39:29Z
706,08,01,04,080104,SAN JERONIMO,V Censo Nacional Economico,1,080,02,00,2022-07-22T01:39:29Z
707,08,01,05,080105,SAN SEBASTIAN,V Censo Nacional Economico,1,080,02,00,2022-07-22T01:39:29Z
708,08,01,06,080106,SANTIAGO,V Censo Nacional Economico,1,080,01,00,2022-07-22T01:39:29Z
81,01,07,04,010704,EL MILAGRO,V Censo Nacional Economico,1,010,03,00,2022-07-22T01:39:29Z
765,08,08,07,080807,SUYCKUTAMBO,V Censo Nacional Economico,1,080,04,00,2022-07-22T01:39:29Z
788,08,10,04,081004,COLCHA,V Censo Nacional Economico,1,080,01,00,2022-07-22T01:39:29Z
789,08,10,05,081005,HUANOQUITE,V Censo Nacional Economico,1,080,01,00,2022-07-22T01:39:29Z
790,08,10,06,081006,OMACHA,V Censo Nacional Economico,1,080,01,00,2022-07-22T01:39:29Z
791,08,10,07,081007,PACCARITAMBO,V Censo Nacional Economico,1,080,01,00,2022-07-22T01:39:29Z
799,08,11,06,081106,KOSÑIPATA,V Censo Nacional Economico,1,080,03,00,2022-07-22T01:39:29Z
713,08,02,03,080203,ACOS,V Censo Nacional Economico,1,080,01,00,2022-07-22T01:39:29Z
721,08,03,04,080304,CHINCHAYPUJIO,V Censo Nacional Economico,1,080,06,00,2022-07-22T01:39:29Z
722,08,03,05,080305,HUAROCONDO,V Censo Nacional Economico,1,080,06,00,2022-07-22T01:39:29Z
723,08,03,06,080306,LIMATAMBO,V Censo Nacional Economico,1,080,06,00,2022-07-22T01:39:29Z
724,08,03,07,080307,MOLLEPATA,V Censo Nacional Economico,1,080,06,00,2022-07-22T01:39:29Z
841,09,02,04,090204,CAJA,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
842,09,02,05,090205,MARCAS,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
843,09,02,06,090206,PAUCARA,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
730,08,04,04,080404,LARES,V Censo Nacional Economico,1,080,06,00,2022-07-22T01:39:29Z
731,08,04,05,080405,PISAC,V Censo Nacional Economico,1,080,06,00,2022-07-22T01:39:29Z
732,08,04,06,080406,SAN SALVADOR,V Censo Nacional Economico,1,080,06,00,2022-07-22T01:39:29Z
734,08,04,08,080408,YANATILE,V Censo Nacional Economico,1,080,06,00,2022-07-22T01:39:29Z
735,08,05,01,080501,YANAOCA,V Censo Nacional Economico,1,080,04,00,2022-07-22T01:39:29Z
736,08,05,02,080502,CHECCA,V Censo Nacional Economico,1,080,04,00,2022-07-22T01:39:29Z
737,08,05,03,080503,KUNTURKANKI,V Censo Nacional Economico,1,080,04,00,2022-07-22T01:39:29Z
738,08,05,04,080504,LANGUI,V Censo Nacional Economico,1,080,04,00,2022-07-22T01:39:29Z
739,08,05,05,080505,LAYO,V Censo Nacional Economico,1,080,04,00,2022-07-22T01:39:29Z
741,08,05,07,080507,QUEHUE,V Censo Nacional Economico,1,080,04,00,2022-07-22T01:39:29Z
742,08,05,08,080508,TUPAC AMARU,V Censo Nacional Economico,1,080,04,00,2022-07-22T01:39:29Z
743,08,06,01,080601,SICUANI,V Censo Nacional Economico,1,080,03,00,2022-07-22T01:39:29Z
744,08,06,02,080602,CHECACUPE,V Censo Nacional Economico,1,080,03,00,2022-07-22T01:39:29Z
745,08,06,03,080603,COMBAPATA,V Censo Nacional Economico,1,080,03,00,2022-07-22T01:39:29Z
746,08,06,04,080604,MARANGANI,V Censo Nacional Economico,1,080,03,00,2022-07-22T01:39:29Z
747,08,06,05,080605,PITUMARCA,V Censo Nacional Economico,1,080,03,00,2022-07-22T01:39:29Z
748,08,06,06,080606,SAN PABLO,V Censo Nacional Economico,1,080,03,00,2022-07-22T01:39:29Z
811,08,12,12,081212,QUIQUIJANA,V Censo Nacional Economico,1,080,03,00,2022-07-22T01:39:29Z
812,08,13,01,081301,URUBAMBA,V Censo Nacional Economico,1,080,06,00,2022-07-22T01:39:29Z
815,08,13,04,081304,MACHUPICCHU,V Censo Nacional Economico,1,080,06,00,2022-07-22T01:39:29Z
817,08,13,06,081306,OLLANTAYTAMBO,V Censo Nacional Economico,1,080,06,00,2022-07-22T01:39:29Z
1306,15,01,14,150114,LA MOLINA,V Censo Nacional Economico,1,150,12,00,2022-07-22T01:39:29Z
824,09,01,06,090106,HUACHOCOLPA,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
828,09,01,10,090110,MANTA,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
831,09,01,13,090113,NUEVO OCCORO,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
834,09,01,16,090116,VILCA,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
846,09,03,01,090301,LIRCAY,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
849,09,03,04,090304,CCOCHACCASA,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
850,09,03,05,090305,CHINCHO,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
851,09,03,06,090306,CONGALLA,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
1095,12,03,05,120305,SAN RAMON,V Censo Nacional Economico,1,120,03,00,2022-07-22T01:39:29Z
1096,12,03,06,120306,VITOC,V Censo Nacional Economico,1,120,03,00,2022-07-22T01:39:29Z
856,09,03,11,090311,SANTO TOMAS DE PATA,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
857,09,03,12,090312,SECCLLA,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
858,09,04,01,090401,CASTROVIRREYNA,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
859,09,04,02,090402,ARMA,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
860,09,04,03,090403,AURAHUA,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
873,09,05,03,090503,CHINCHIHUASI,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
889,09,06,08,090608,QUERCO,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
866,09,04,09,090409,MOLLEPAMPA,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
867,09,04,10,090410,SAN JUAN,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
868,09,04,11,090411,SANTA ANA,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
891,09,06,10,090610,SAN ANTONIO DE CUSICANCHA,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
892,09,06,11,090611,SAN FRANCISCO DE SANGAYAICO,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
893,09,06,12,090612,SAN ISIDRO,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
894,09,06,13,090613,SANTIAGO DE CHOCORVOS,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
895,09,06,14,090614,SANTIAGO DE QUIRAHUARA,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
896,09,06,15,090615,SANTO DOMINGO DE CAPILLAS,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
899,09,07,02,090702,ACOSTAMBO,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
876,09,05,06,090506,LOCROJA,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
877,09,05,07,090507,PAUCARBAMBA,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
917,09,07,22,090722,PICHOS,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
882,09,06,01,090601,HUAYTARA,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
883,09,06,02,090602,AYAVI,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
944,10,03,11,100311,MARIAS,V Censo Nacional Economico,1,100,01,00,2022-07-22T01:39:29Z
945,10,03,13,100313,PACHAS,V Censo Nacional Economico,1,100,01,00,2022-07-22T01:39:29Z
1098,12,04,02,120402,ACOLLA,V Censo Nacional Economico,1,120,02,00,2022-07-22T01:39:29Z
1099,12,04,03,120403,APATA,V Censo Nacional Economico,1,120,02,00,2022-07-22T01:39:29Z
962,10,05,08,100508,PUNCHAO,V Censo Nacional Economico,1,100,01,00,2022-07-22T01:39:29Z
963,10,05,09,100509,PUÑOS,V Censo Nacional Economico,1,100,01,00,2022-07-22T01:39:29Z
964,10,05,10,100510,SINGA,V Censo Nacional Economico,1,100,01,00,2022-07-22T01:39:29Z
965,10,05,11,100511,TANTAMAYO,V Censo Nacional Economico,1,100,01,00,2022-07-22T01:39:29Z
966,10,06,01,100601,RUPA-RUPA,V Censo Nacional Economico,1,100,02,00,2022-07-22T01:39:29Z
967,10,06,02,100602,DANIEL ALOMIA ROBLES,V Censo Nacional Economico,1,100,02,00,2022-07-22T01:39:29Z
968,10,06,03,100603,HERMILIO VALDIZAN,V Censo Nacional Economico,1,100,02,00,2022-07-22T01:39:29Z
887,09,06,06,090606,OCOYO,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
901,09,07,04,090704,AHUAYCHA,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
902,09,07,05,090705,COLCABAMBA,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
903,09,07,06,090706,DANIEL HERNANDEZ,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
907,09,07,11,090711,PAZOS,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
996,10,10,07,101007,SAN MIGUEL DE CAURI,V Censo Nacional Economico,1,100,01,00,2022-07-22T01:39:29Z
997,10,11,01,101101,CHAVINILLO,V Censo Nacional Economico,1,100,01,00,2022-07-22T01:39:29Z
1101,12,04,05,120405,CANCHAYLLO,V Censo Nacional Economico,1,120,02,00,2022-07-22T01:39:29Z
909,09,07,14,090714,SALCABAMBA,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
1000,10,11,04,101104,APARICIO POMARES,V Censo Nacional Economico,1,100,01,00,2022-07-22T01:39:29Z
911,09,07,16,090716,SAN MARCOS DE ROCCHAC,V Censo Nacional Economico,1,090,01,00,2022-07-22T01:39:29Z
921,10,01,01,100101,HUANUCO,V Censo Nacional Economico,1,100,01,00,2022-07-22T01:39:29Z
923,10,01,03,100103,CHINCHAO,V Censo Nacional Economico,1,100,01,00,2022-07-22T01:39:29Z
924,10,01,04,100104,CHURUBAMBA,V Censo Nacional Economico,1,100,01,00,2022-07-22T01:39:29Z
925,10,01,05,100105,MARGOS,V Censo Nacional Economico,1,100,01,00,2022-07-22T01:39:29Z
931,10,01,11,100111,PILLCO MARCA,V Censo Nacional Economico,1,100,01,00,2022-07-22T01:39:29Z
933,10,01,13,100113,SAN PABLO DE PILLAO,V Censo Nacional Economico,1,100,01,00,2022-07-22T01:39:29Z
1269,14,01,15,140115,SAÑA,V Censo Nacional Economico,1,140,02,00,2022-07-22T01:39:29Z
951,10,04,01,100401,HUACAYBAMBA,V Censo Nacional Economico,1,100,01,00,2022-07-22T01:39:29Z
988,10,09,04,100904,TOURNAVISTA,V Censo Nacional Economico,1,100,01,00,2022-07-22T01:39:29Z
1038,11,04,04,110404,SANTA CRUZ,V Censo Nacional Economico,1,110,03,00,2022-07-22T01:39:29Z
1005,11,01,01,110101,ICA,V Censo Nacional Economico,1,110,01,00,2022-07-22T01:39:29Z
1006,11,01,02,110102,LA TINGUIÑA,V Censo Nacional Economico,1,110,01,00,2022-07-22T01:39:29Z
1043,11,05,04,110504,INDEPENDENCIA,V Censo Nacional Economico,1,110,02,00,2022-07-22T01:39:29Z
1044,11,05,05,110505,PARACAS,V Censo Nacional Economico,1,110,02,00,2022-07-22T01:39:29Z
1008,11,01,04,110104,OCUCAJE,V Censo Nacional Economico,1,110,01,00,2022-07-22T01:39:29Z
1012,11,01,08,110108,SALAS,V Censo Nacional Economico,1,110,01,00,2022-07-22T01:39:29Z
1017,11,01,13,110113,TATE,V Censo Nacional Economico,1,110,01,00,2022-07-22T01:39:29Z
1018,11,01,14,110114,YAUCA DEL ROSARIO,V Censo Nacional Economico,1,110,01,00,2022-07-22T01:39:29Z
1019,11,02,01,110201,CHINCHA ALTA,V Censo Nacional Economico,1,110,02,00,2022-07-22T01:39:29Z
1020,11,02,02,110202,ALTO LARAN,V Censo Nacional Economico,1,110,02,00,2022-07-22T01:39:29Z
1021,11,02,03,110203,CHAVIN,V Censo Nacional Economico,1,110,02,00,2022-07-22T01:39:29Z
1023,11,02,05,110205,EL CARMEN,V Censo Nacional Economico,1,110,02,00,2022-07-22T01:39:29Z
1024,11,02,06,110206,GROCIO PRADO,V Censo Nacional Economico,1,110,02,00,2022-07-22T01:39:29Z
1048,12,01,01,120101,HUANCAYO,V Censo Nacional Economico,1,120,01,00,2022-07-22T01:39:29Z
1053,12,01,08,120108,CHONGOS ALTO,V Censo Nacional Economico,1,120,01,00,2022-07-22T01:39:29Z
1055,12,01,12,120112,COLCA,V Censo Nacional Economico,1,120,01,00,2022-07-22T01:39:29Z
1057,12,01,14,120114,EL TAMBO,V Censo Nacional Economico,1,120,02,00,2022-07-22T01:39:29Z
1064,12,01,24,120124,PARIAHUANCA,V Censo Nacional Economico,1,120,01,00,2022-07-22T01:39:29Z
1068,12,01,28,120128,QUILCAS,V Censo Nacional Economico,1,120,02,00,2022-07-22T01:39:29Z
1074,12,01,35,120135,SANTO DOMINGO DE ACOBAMBA,V Censo Nacional Economico,1,120,02,00,2022-07-22T01:39:29Z
1078,12,02,03,120203,ANDAMARCA,V Censo Nacional Economico,1,120,02,00,2022-07-22T01:39:29Z
1079,12,02,04,120204,CHAMBARA,V Censo Nacional Economico,1,120,02,00,2022-07-22T01:39:29Z
1080,12,02,05,120205,COCHAS,V Censo Nacional Economico,1,120,02,00,2022-07-22T01:39:29Z
1081,12,02,06,120206,COMAS,V Censo Nacional Economico,1,120,02,00,2022-07-22T01:39:29Z
1127,12,04,31,120431,SINCOS,V Censo Nacional Economico,1,120,02,00,2022-07-22T01:39:29Z
1152,12,07,09,120709,TAPO,V Censo Nacional Economico,1,120,03,00,2022-07-22T01:39:29Z
1153,12,08,01,120801,LA OROYA,V Censo Nacional Economico,1,120,02,00,2022-07-22T01:39:29Z
1161,12,08,09,120809,SUITUCANCHA,V Censo Nacional Economico,1,120,02,00,2022-07-22T01:39:29Z
1162,12,08,10,120810,YAULI,V Censo Nacional Economico,1,120,02,00,2022-07-22T01:39:29Z
1163,12,09,01,120901,CHUPACA,V Censo Nacional Economico,1,120,02,00,2022-07-22T01:39:29Z
1164,12,09,02,120902,AHUAC,V Censo Nacional Economico,1,120,02,00,2022-07-22T01:39:29Z
167,02,11,02,021102,COCHAPETI,V Censo Nacional Economico,1,02B,03,00,2022-07-22T01:39:29Z
168,02,11,03,021103,CULEBRAS,V Censo Nacional Economico,1,02B,03,00,2022-07-22T01:39:29Z
1112,12,04,16,120416,MASMA,V Censo Nacional Economico,1,120,02,00,2022-07-22T01:39:29Z
1114,12,04,18,120418,MOLINOS,V Censo Nacional Economico,1,120,02,00,2022-07-22T01:39:29Z
1115,12,04,19,120419,MONOBAMBA,V Censo Nacional Economico,1,120,03,00,2022-07-22T01:39:29Z
1131,12,05,01,120501,JUNIN,V Censo Nacional Economico,1,120,02,00,2022-07-22T01:39:29Z
1132,12,05,02,120502,CARHUAMAYO,V Censo Nacional Economico,1,120,02,00,2022-07-22T01:39:29Z
1137,12,06,03,120603,LLAYLLA,V Censo Nacional Economico,1,120,03,00,2022-07-22T01:39:29Z
1138,12,06,04,120604,MAZAMARI,V Censo Nacional Economico,1,120,03,00,2022-07-22T01:39:29Z
1139,12,06,05,120605,PAMPA HERMOSA,V Censo Nacional Economico,1,120,03,00,2022-07-22T01:39:29Z
1140,12,06,06,120606,PANGOA,V Censo Nacional Economico,1,120,03,00,2022-07-22T01:39:29Z
1141,12,06,07,120607,RIO NEGRO,V Censo Nacional Economico,1,120,03,00,2022-07-22T01:39:29Z
1142,12,06,08,120608,RIO TAMBO,V Censo Nacional Economico,1,120,03,00,2022-07-22T01:39:29Z
1149,12,07,06,120706,PALCA,V Censo Nacional Economico,1,120,03,00,2022-07-22T01:39:29Z
1183,13,02,01,130201,ASCOPE,V Censo Nacional Economico,1,130,02,00,2022-07-22T01:39:29Z
1184,13,02,02,130202,CHICAMA,V Censo Nacional Economico,1,130,02,00,2022-07-22T01:39:29Z
1169,12,09,07,120907,SAN JUAN DE JARPA,V Censo Nacional Economico,1,120,02,00,2022-07-22T01:39:29Z
1200,13,05,01,130501,JULCAN,V Censo Nacional Economico,1,130,02,00,2022-07-22T01:39:29Z
1212,13,06,13,130613,SINSICAP,V Censo Nacional Economico,1,130,02,00,2022-07-22T01:39:29Z
1213,13,06,14,130614,USQUIL,V Censo Nacional Economico,1,130,02,00,2022-07-22T01:39:29Z
1214,13,07,01,130701,SAN PEDRO DE LLOC,V Censo Nacional Economico,1,130,03,00,2022-07-22T01:39:29Z
1215,13,07,02,130702,GUADALUPE,V Censo Nacional Economico,1,130,03,00,2022-07-22T01:39:29Z
1175,13,01,04,130104,HUANCHACO,V Censo Nacional Economico,1,130,02,00,2022-07-22T01:39:29Z
1232,13,09,01,130901,HUAMACHUCO,V Censo Nacional Economico,1,130,04,00,2022-07-22T01:39:29Z
1233,13,09,02,130902,CHUGAY,V Censo Nacional Economico,1,130,04,00,2022-07-22T01:39:29Z
1234,13,09,03,130903,COCHORCO,V Censo Nacional Economico,1,130,04,00,2022-07-22T01:39:29Z
1241,13,10,02,131002,ANGASMARCA,V Censo Nacional Economico,1,130,04,00,2022-07-22T01:39:29Z
1242,13,10,03,131003,CACHICADAN,V Censo Nacional Economico,1,130,04,00,2022-07-22T01:39:29Z
1246,13,10,07,131007,SANTA CRUZ DE CHUCA,V Censo Nacional Economico,1,130,04,00,2022-07-22T01:39:29Z
1247,13,10,08,131008,SITABAMBA,V Censo Nacional Economico,1,130,04,00,2022-07-22T01:39:29Z
1248,13,11,01,131101,CASCAS,V Censo Nacional Economico,1,130,02,00,2022-07-22T01:39:29Z
1249,13,11,02,131102,LUCMA,V Censo Nacional Economico,1,130,02,00,2022-07-22T01:39:29Z
1250,13,11,03,131103,MARMOT,V Censo Nacional Economico,1,130,02,00,2022-07-22T01:39:29Z
1251,13,11,04,131104,SAYAPULLO,V Censo Nacional Economico,1,130,02,00,2022-07-22T01:39:29Z
1252,13,12,01,131201,VIRU,V Censo Nacional Economico,1,130,01,00,2022-07-22T01:39:29Z
1253,13,12,02,131202,CHAO,V Censo Nacional Economico,1,130,01,00,2022-07-22T01:39:29Z
1254,13,12,03,131203,GUADALUPITO,V Censo Nacional Economico,1,130,01,00,2022-07-22T01:39:29Z
1188,13,02,06,130206,RAZURI,V Censo Nacional Economico,1,130,02,00,2022-07-22T01:39:29Z
1190,13,02,08,130208,CASA GRANDE,V Censo Nacional Economico,1,130,02,00,2022-07-22T01:39:29Z
1191,13,03,01,130301,BOLIVAR,V Censo Nacional Economico,1,060,01,00,2022-07-22T01:39:29Z
1192,13,03,02,130302,BAMBAMARCA,V Censo Nacional Economico,1,060,01,00,2022-07-22T01:39:29Z
1193,13,03,03,130303,CONDORMARCA,V Censo Nacional Economico,1,060,01,00,2022-07-22T01:39:29Z
1194,13,03,04,130304,LONGOTEA,V Censo Nacional Economico,1,060,01,00,2022-07-22T01:39:29Z
1195,13,03,05,130305,UCHUMARCA,V Censo Nacional Economico,1,060,01,00,2022-07-22T01:39:29Z
1207,13,06,05,130605,HUARANCHAL,V Censo Nacional Economico,1,130,02,00,2022-07-22T01:39:29Z
1218,13,07,05,130705,SAN JOSE,V Censo Nacional Economico,1,130,03,00,2022-07-22T01:39:29Z
1219,13,08,01,130801,TAYABAMBA,V Censo Nacional Economico,1,130,04,00,2022-07-22T01:39:29Z
1236,13,09,05,130905,MARCABAL,V Censo Nacional Economico,1,130,04,00,2022-07-22T01:39:29Z
1244,13,10,05,131005,MOLLEPATA,V Censo Nacional Economico,1,130,04,00,2022-07-22T01:39:29Z
1256,14,01,02,140102,CHONGOYAPE,V Censo Nacional Economico,1,140,01,00,2022-07-22T01:39:29Z
1261,14,01,07,140107,LAGUNAS,V Censo Nacional Economico,1,140,02,00,2022-07-22T01:39:29Z
1277,14,02,03,140203,INCAHUASI,V Censo Nacional Economico,1,140,01,00,2022-07-22T01:39:29Z
1273,14,01,19,140119,PUCALA,V Censo Nacional Economico,1,140,01,00,2022-07-22T01:39:29Z
1279,14,02,05,140205,PITIPO,V Censo Nacional Economico,1,140,01,00,2022-07-22T01:39:29Z
1284,14,03,04,140304,JAYANCA,V Censo Nacional Economico,1,140,03,00,2022-07-22T01:39:29Z
1290,14,03,10,140310,SALAS,V Censo Nacional Economico,1,140,03,00,2022-07-22T01:39:29Z
1317,15,01,25,150125,PUENTE PIEDRA,V Censo Nacional Economico,1,150,01,00,2022-07-22T01:39:29Z
1318,15,01,26,150126,PUNTA HERMOSA,V Censo Nacional Economico,1,150,16,00,2022-07-22T01:39:29Z
1319,15,01,27,150127,PUNTA NEGRA,V Censo Nacional Economico,1,150,16,00,2022-07-22T01:39:29Z
1320,15,01,28,150128,RIMAC,V Censo Nacional Economico,1,150,09,06,2022-07-22T01:39:29Z
1321,15,01,29,150129,SAN BARTOLO,V Censo Nacional Economico,1,150,16,00,2022-07-22T01:39:29Z
1293,15,01,01,150101,LIMA,V Censo Nacional Economico,1,150,04,00,2022-07-22T01:39:29Z
1341,15,03,01,150301,CAJATAMBO,V Censo Nacional Economico,1,15A,01,00,2022-07-22T01:39:29Z
1355,15,05,03,150503,CALANGO,V Censo Nacional Economico,1,150,17,00,2022-07-22T01:39:29Z
1356,15,05,04,150504,CERRO AZUL,V Censo Nacional Economico,1,150,17,00,2022-07-22T01:39:29Z
1357,15,05,05,150505,CHILCA,V Censo Nacional Economico,1,150,17,00,2022-07-22T01:39:29Z
1358,15,05,06,150506,COAYLLO,V Censo Nacional Economico,1,150,17,00,2022-07-22T01:39:29Z
